개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
3220000,3220000-103-1993-04047,19931123,,3,폐업,2,폐업,19960910,,,,205177800,144.8,135815,서울특별시 강남구 논현동 33-21번지 ,,,루팡,2002-05-23 0:00,I,59:59.0,단란주점,202489.4112,446094.6094,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,144.8,,,
3220000,3220000-103-1993-04049,19931124,,3,폐업,2,폐업,20121105,,,,02 5744318,51.41,135802,서울특별시 강남구 개포동 168-7번지 ,서울특별시 강남구 선릉로 40 (개포동),6325,파라오,2008-08-04 15:26,I,59:59.0,단란주점,205258.01,442340.5,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,51.41,,,
3220000,3220000-103-1994-03615,19940708,,3,폐업,2,폐업,19970812,,,,205461717,70,135863,서울특별시 강남구 삼성동 1-0번지 ,,,육뽄기,2001-08-02 0:00,I,59:59.0,단란주점,203625.2929,446085.6574,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,70,,,
3220000,3220000-103-1994-03618,19940708,,3,폐업,2,폐업,20140707,,,,02 5460019,117.5,135868,서울특별시 강남구 삼성동 44-9번지 ,서울특별시 강남구 봉은사로 435 (삼성동),6097,이스,2010-12-13 16:50,I,59:59.0,단란주점,204122.4196,445488.7269,단란주점,,,,,,,,,,,,,,N,117.5,,,
3220000,3220000-103-1994-03620,19940713,,3,폐업,2,폐업,19971231,,,,205420956,101.12,135814,서울특별시 강남구 논현동 54-5번지 ,,,비너스,2002-05-15 0:00,I,59:59.0,단란주점,,,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,101.12,,,
3220000,3220000-103-1994-03623,19940718,,3,폐업,2,폐업,20001024,,,,205175511,141.23,135891,서울특별시 강남구 신사동 563-17번지 ,,,피아노,2000-10-24 0:00,I,59:59.0,단란주점,202285.0709,446361.4616,단란주점,0,0,주택가주변,지도,상수도전용,,,,,,,,,N,141.23,,,
3220000,3220000-103-1994-03594,19940722,,3,폐업,2,폐업,19990420,,,,02 5558708,148.93,135925,서울특별시 강남구 역삼동 751-10번지 ,,,와이와이,2001-08-02 0:00,I,59:59.0,단란주점,203080.8152,443642.7057,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,148.93,,,
3220000,3220000-103-1994-03633,19940624,,3,폐업,2,폐업,19970811,,,,205699450,153.04,135920,서울특별시 강남구 역삼동 722-4번지 ,,,탄야,2001-08-02 0:00,I,59:59.0,단란주점,203684.4954,444191.3817,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,153.04,,,
3220000,3220000-103-1994-03636,19940628,,3,폐업,2,폐업,19970602,,,,02 4420630,53.01,135825,서울특별시 강남구 논현동 164-1번지 ,,,강산에,2001-08-02 0:00,I,59:59.0,단란주점,201971.3591,445136.1652,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,53.01,,,
3220000,3220000-103-1994-20322,19940629,,3,폐업,2,폐업,19950220,,,,205466319,76.5,135867,서울특별시 강남구 삼성동 37-20번지 ,,,엘리트,2001-08-02 0:00,I,59:59.0,단란주점,203821.7743,445381.4952,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,76.5,,,
3220000,3220000-103-1994-03634,19940629,,3,폐업,2,폐업,20050228,,,,02 5179488,97.87,135953,서울특별시 강남구 청담동 73-3번지 ,,,스팅,2003-12-18 0:00,I,59:59.0,단란주점,204816.1497,446416.4321,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,97.87,,,
3220000,3220000-103-1994-03635,19940629,,3,폐업,2,폐업,19970526,,,,205465280,109.14,135948,서울특별시 강남구 청담동 1-14번지 ,,,프로포즈,2001-08-02 0:00,I,59:59.0,단란주점,203494.0097,446639.4727,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,109.14,,,
3220000,3220000-103-1994-03637,19940629,,3,폐업,2,폐업,19950620,,,,02 5624247,75.27,135880,서울특별시 강남구 삼성동 157-8번지 ,,,고삐,2001-08-02 0:00,I,59:59.0,단란주점,204933.4237,445141.7704,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,75.27,,,
3220000,3220000-103-1994-03638,19940630,,3,폐업,2,폐업,20010529,,,,02 5696444,157.35,135930,서울특별시 강남구 역삼동 798-30번지 ,,,마타하리,2001-11-22 0:00,I,59:59.0,단란주점,203413.9787,443341.6429,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,157.35,,,
3220000,3220000-103-1994-03639,19940630,,3,폐업,2,폐업,19990523,,,,205644088,139.44,135515,서울특별시 강남구 역삼동 788-26번지 ,,,내츄럴,2002-05-15 0:00,I,59:59.0,단란주점,203635.8469,443475.1309,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,139.44,,,
3220000,3220000-103-1994-03640,19940702,,3,폐업,2,폐업,20100527,,,,205555446,124.48,135240,서울특별시 강남구 개포동 0번지 ,,,비취,2003-04-11 0:00,I,59:59.0,단란주점,,,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,124.48,,,
3220000,3220000-103-1994-03601,19940722,,3,폐업,2,폐업,20050526,,,,205724415,93.2,135854,서울특별시 강남구 도곡동 419-10번지 ,,,하이델,2002-03-13 0:00,I,59:59.0,단란주점,203944.4853,442610.4714,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,93.2,,,
3220000,3220000-103-1994-03595,19940723,,3,폐업,2,폐업,20071018,,,,205440782,29.97,135812,서울특별시 강남구 논현동 5-4번지 ,,,동호,2006-05-29 0:00,I,59:59.0,단란주점,202033.5057,446140.2784,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,29.97,,,
3220000,3220000-103-1994-03598,19940723,,3,폐업,2,폐업,19961021,,,,205117912,146.09,135822,서울특별시 강남구 논현동 141-7번지 ,,,샘물,2002-05-14 0:00,I,59:59.0,단란주점,201956.5614,445325.1984,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,146.09,,,
3220000,3220000-103-1994-03604,19940728,,3,폐업,2,폐업,20000124,,,,205540988,84.65,135913,서울특별시 강남구 역삼동 659-8번지 ,,,브람스,2001-08-02 0:00,I,59:59.0,단란주점,203048.943,444750.8914,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,84.65,,,
3220000,3220000-103-1994-03605,19940728,,3,폐업,2,폐업,19970526,,,,02 5623974,141.01,135929,서울특별시 강남구 역삼동 789-13번지 ,,,10년후,2001-08-02 0:00,I,59:59.0,단란주점,203204.605,443639.6877,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,141.01,,,
3220000,3220000-103-1994-03602,19940728,,3,폐업,2,폐업,19980130,,,,02   00000,40.79,135936,서울특별시 강남구 역삼동 830-67번지 ,,,디엔디,2001-08-02 0:00,I,59:59.0,단란주점,202817.1249,443544.4188,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,40.79,,,
3220000,3220000-103-1994-03641,19940702,,3,폐업,2,폐업,20060705,,,,205166403,62.26,135891,서울특별시 강남구 신사동 576-3번지 지하 ,,,볼빅,2002-03-13 0:00,I,59:59.0,단란주점,202297.4819,446978.0023,단란주점,0,0,주택가주변,지도,상수도전용,,,,,,,,,N,62.26,,,
3220000,3220000-103-1994-03626,19940702,,3,폐업,2,폐업,20010207,,,,02 4456300,52.48,135994,서울특별시 강남구 개포동 186-8번지 ,,,리브,2001-02-07 0:00,I,59:59.0,단란주점,205986.1266,442985.9148,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,52.48,,,
3220000,3220000-103-1994-03610,19940704,,3,폐업,2,폐업,19950501,,,,205110178,145.29,135951,서울특별시 강남구 청담동 45-4번지 ,,,팡팡,2001-08-02 0:00,I,59:59.0,단란주점,204052.2794,446248.1402,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,145.29,,,
3220000,3220000-103-1993-04101,19931109,,3,폐업,2,폐업,19940816,,,,205175567,56.48,135513,서울특별시 강남구 역삼동 702-23번지 ,,,제이제이,2001-08-02 0:00,I,59:59.0,단란주점,204034.307,444662.6637,단란주점,0,0,기타,을,상수도전용,,,,,,,,,N,56.48,,,
3220000,3220000-103-1993-04102,19931109,,3,폐업,2,폐업,20100527,,,,205691841,57.44,135845,서울특별시 강남구 대치동 942-18번지 ,,,라브리,2001-11-02 0:00,I,59:59.0,단란주점,205103.061,444879.4031,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,57.44,,,
3220000,3220000-103-1993-04103,19931109,,3,폐업,2,폐업,20121210,,,,02 5474460,93.57,135873,서울특별시 강남구 삼성동 107-9번지 ,서울특별시 강남구 봉은사로 605 (삼성동),6083,전원,2008-08-04 15:09,I,59:59.0,단란주점,205319.5958,445827.9726,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,93.57,,,
3220000,3220000-103-1993-04104,19931109,,3,폐업,2,폐업,19990623,,,,02 5531616,45.3,135997,서울특별시 강남구 대치동 912-23번지 ,,,아이싱,1999-06-23 0:00,I,59:59.0,단란주점,205101.2897,444497.3115,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,45.3,,,
3220000,3220000-103-1993-04105,19931110,,3,폐업,2,폐업,20110314,,,,02 5522269,91.26,135513,서울특별시 강남구 역삼동 704-54번지 ,,,나나,2010-09-17 13:55,I,59:59.0,단란주점,204000.6661,444726.0437,단란주점,0,0,,,,,,,,,,,,N,91.26,,,
3220000,3220000-103-1993-04106,19931110,,3,폐업,2,폐업,19940730,,,,205119197,100.53,135812,서울특별시 강남구 논현동 10-6번지 ,,,새로나,2001-08-02 0:00,I,59:59.0,단란주점,202211.2309,446160.03,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,100.53,,,
3220000,3220000-103-1993-04107,19931111,,3,폐업,2,폐업,20210507,,,,,103.19,135830,서울특별시 강남구 논현동 238-12 ,서울특별시 강남구 학동로 312 (논현동),6098,버블,2021-05-07 16:51,U,40:00.0,단란주점,203176.5952,445923.1882,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,103.19,,,
3220000,3220000-103-1993-04087,19931112,,3,폐업,2,폐업,20130823,,,,02 5470300,74.58,135887,서울특별시 강남구 신사동 512-10번지 ,서울특별시 강남구 압구정로2길 62 (신사동),6035,뉴실비아,2006-09-25 0:00,I,59:59.0,단란주점,201825.745,446174.04,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,74.58,,,
3220000,3220000-103-1993-04089,19931113,,3,폐업,2,폐업,19950526,,,,02 5499773,63.78,135894,서울특별시 강남구 신사동 612-0번지 ,,,야인,2001-08-02 0:00,I,59:59.0,단란주점,202530.4083,447173.476,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,63.78,,,
3220000,3220000-103-1993-04090,19931113,,3,폐업,2,폐업,20000129,,,,205474435,69.92,135896,서울특별시 강남구 신사동 639-3번지 ,,,보스,2000-01-29 0:00,I,59:59.0,단란주점,203149.3351,447362.108,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,69.92,,,
3220000,3220000-103-1993-04076,19931115,,3,폐업,2,폐업,20070730,,,,205461255,131,135816,서울특별시 강남구 논현동 66-35번지 ,,,플레이보이,2004-05-13 0:00,I,59:59.0,단란주점,202574.8406,446222.9904,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,131,,,
3220000,3220000-103-1993-04077,19931115,,3,폐업,2,폐업,20151218,,,,02 5176025,83.49,135821,서울특별시 강남구 논현동 114-11번지 ,서울특별시 강남구 언주로134길 9 (논현동),6058,윈,2015-12-18 11:10,I,59:59.0,단란주점,203146.1156,446065.2108,단란주점,,,,,,,,,,,,,,N,83.49,,,
3220000,3220000-103-1993-04082,19931116,,3,폐업,2,폐업,20040128,,,,205430824,99.16,135897,서울특별시 강남구 신사동 664-5번지 ,,,실루엣,2001-08-02 0:00,I,59:59.0,단란주점,203470.2536,447267.254,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,99.16,,,
3220000,3220000-103-1993-04085,19931116,,3,폐업,2,폐업,20180614,,,,02 5142244,148.3,135896,서울특별시 강남구 신사동 636-16번지 ,"서울특별시 강남구 언주로172길 14, 지하층 (신사동)",6017,나르샤,2018-06-14 13:06,I,59:59.0,단란주점,203014.3983,447266.4323,단란주점,,,,,,,,,,,,,,N,148.3,,,
3220000,3220000-103-1993-04092,19931117,,3,폐업,2,폐업,20130115,,,,02 5159251,138.64,135887,서울특별시 강남구 신사동 514-4번지 ,서울특별시 강남구 강남대로152길 28 (신사동),6035,싱싱,2013-03-06 11:34,I,59:59.0,단란주점,201849.4599,446154.746,단란주점,,,,,,,,,,,,,,N,138.64,,,
3220000,3220000-103-1999-04079,19931117,,3,폐업,2,폐업,20021105,,,,234442529,83.6,135954,서울특별시 강남구 청담동 91-10번지 ,,,게이트,2002-05-24 0:00,I,59:59.0,단란주점,203675.5137,446859.6085,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,83.6,,,
3220000,3220000-103-1993-04091,19931118,,3,폐업,2,폐업,19981215,,,,205664107,77.76,135923,서울특별시 강남구 역삼동 735-3번지 ,,,만남단란주점,2001-08-02 0:00,I,59:59.0,단란주점,202900.5903,444136.7287,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,77.76,,,
3220000,3220000-103-1993-04083,19931118,,3,폐업,2,폐업,20070612,,,,02 5384141,112.2,135930,서울특별시 강남구 역삼동 798-26번지 ,,,난타7080,2006-02-16 0:00,I,59:59.0,단란주점,203413.0353,443388.2819,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,112.2,,,
3220000,3220000-103-1993-04084,19931118,,3,폐업,2,폐업,19970930,,,,205583411,149.59,135847,서울특별시 강남구 대치동 957-0번지 ,,,코러스,2001-08-02 0:00,I,59:59.0,단란주점,205035.9331,444803.2614,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,149.59,,,
3220000,3220000-103-1993-04086,19931118,,3,폐업,2,폐업,20000225,,,,02 5120885,91.3,135818,서울특별시 강남구 논현동 84-0번지 ,,,제이,2000-02-25 0:00,I,59:59.0,단란주점,203008.1465,446054.4113,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,91.3,,,
3220000,3220000-103-1994-03650,19940603,,3,폐업,2,폐업,19950904,,,,02 5432415,158,135821,서울특별시 강남구 논현동 117번지 ,,,고래사냥,2002-05-15 0:00,I,59:59.0,단란주점,203317.6434,446071.8145,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,158,,,
3220000,3220000-103-1994-03652,19940607,,3,폐업,2,폐업,19950411,,,,02 5575991,60,135877,서울특별시 강남구 삼성동 143-21번지 ,,,비엠,2001-08-02 0:00,I,59:59.0,단란주점,204640.74,444948.985,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,60,,,
3220000,3220000-103-1994-03654,19940607,,3,폐업,2,폐업,20100527,,,,02 5153593,107.25,135240,서울특별시 강남구 개포동 0번지 ,,,황제,2003-04-11 0:00,I,59:59.0,단란주점,,,단란주점,0,0,기타,자율,상수도전용,,,,,,,,,N,107.25,,,
3220000,3220000-103-1994-03655,19940607,,3,폐업,2,폐업,19950616,,,,02 5495518,67.14,135826,서울특별시 강남구 논현동 192-23번지 ,,,보스,2002-05-15 0:00,I,59:59.0,단란주점,202827.865,445017.015,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,67.14,,,
3220000,3220000-103-1994-03651,19940608,,3,폐업,2,폐업,20130522,,,,200000000,147.24,135998,서울특별시 강남구 대치동 936-18번지 ,서울특별시 강남구 선릉로62길 19 (대치동),6206,채플린노래장,2011-07-15 9:48,I,59:59.0,단란주점,204708.7005,443939.2034,단란주점,,,,,,,,,,,,,,N,147.24,,,
3220000,3220000-103-1994-03656,19940609,,3,폐업,2,폐업,19951108,,,,02   00000,20.42,135952,서울특별시 강남구 청담동 52-8번지 ,,,청류,2001-08-02 0:00,I,59:59.0,단란주점,204600.021,446887.2109,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,20.42,,,
3220000,3220000-103-1994-03657,19940609,,3,폐업,2,폐업,19950626,,,,02   00000,107.46,135954,서울특별시 강남구 청담동 87-10번지 ,,,좋은날,2001-08-02 0:00,I,59:59.0,단란주점,203564.4429,446871.3686,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,107.46,,,
3220000,3220000-103-1994-03658,19940611,,3,폐업,2,폐업,19950329,,,,205558441,130.66,135514,서울특별시 강남구 역삼동 734-17번지 ,,,리멤버,2001-08-02 0:00,I,59:59.0,단란주점,203414.1495,443780.0634,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,130.66,,,
3220000,3220000-103-1994-03643,19940616,,3,폐업,2,폐업,20001027,,,,2,116.93,135833,서울특별시 강남구 논현동 278-22번지 청소년접대부고용으로허가취소 ,,,게스트하우스,2000-10-21 0:00,I,59:59.0,단란주점,203729.2242,445341.4533,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,116.93,,,
3220000,3220000-103-1994-03627,19940617,,3,폐업,2,폐업,20050216,,,,2,167.5,135915,서울특별시 강남구 역삼동 676-0번지 ,,,노블리즈바,2002-05-15 0:00,I,59:59.0,단란주점,203599.0628,444556.0623,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,167.5,,,
3220000,3220000-103-1994-03628,19940617,,3,폐업,2,폐업,20000126,,,,205561751,36.57,135918,서울특별시 강남구 역삼동 707-1번지 ,,,올리브,2001-08-02 0:00,I,59:59.0,단란주점,203890.256,444513.3304,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,36.57,,,
3220000,3220000-103-1994-03631,19940622,,3,폐업,2,폐업,20110801,,,,205443471,113.76,135888,서울특별시 강남구 신사동 515-11번지 ,,,전국노래자랑,2011-07-29 14:14,I,59:59.0,단란주점,201863.1175,446193.3993,단란주점,,,,,,,,,,,,,,N,113.76,,,
3220000,3220000-103-1996-03156,19961028,,3,폐업,2,폐업,20000120,,,,02 5717310,85.26,135962,서울특별시 강남구 개포동 1191-0번지 ,,,미인파티,2001-08-02 0:00,I,59:59.0,단란주점,204300.024,441255.2202,단란주점,0,0,기타,자율,상수도전용,,,,,,,,,N,85.26,,,
3220000,3220000-103-1996-03157,19961028,,3,폐업,2,폐업,19970930,,,,02 5650954,82.47,135874,서울특별시 강남구 삼성동 112-23번지 ,,,세라비,2001-08-02 0:00,I,59:59.0,단란주점,203861.0216,445244.6976,단란주점,,,기타,자율,상수도전용,,,,,,,,,N,82.47,,,
3220000,3220000-103-1996-03158,19961028,,3,폐업,2,폐업,19981229,,,,02 5012944,127.64,135931,서울특별시 강남구 역삼동 809-12번지 ,,,시드니,2001-08-02 0:00,I,59:59.0,단란주점,202224.1548,444524.2744,단란주점,,,기타,자율,상수도전용,,,,,,,,,N,127.64,,,
3220000,3220000-103-1996-03211,19960627,,3,폐업,2,폐업,20130527,,,,02 5424290,103.72,135889,서울특별시 강남구 신사동 536-4번지 지하1층 ,"서울특별시 강남구 도산대로11길 16 (신사동,지하1층)",6035,그랑프리,2008-08-04 11:06,I,59:59.0,단란주점,201933.429,446246.3659,단란주점,,,기타,자율,상수도전용,,,,,,,,,N,103.72,,,
3220000,3220000-103-1996-20848,19960628,,3,폐업,2,폐업,20100527,,,,02 5545100,87.97,135930,서울특별시 강남구 역삼동 798-2번지 ,,,뮤직콘서트,2006-02-13 0:00,I,59:59.0,단란주점,203469.2903,443450.9528,단란주점,0,0,기타,자율,상수도전용,,,,,,,,,N,87.97,,,
3220000,3220000-103-1993-04061,19931118,,3,폐업,2,폐업,19940322,,,,205426742,73.11,135954,서울특별시 강남구 청담동 78-16번지 ,,,보디가드,2001-11-05 0:00,I,59:59.0,단란주점,203552.4677,447242.0944,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,73.11,,,
3220000,3220000-103-1999-04062,19931119,,3,폐업,2,폐업,20101126,,,,02 5567357,69.89,135936,서울특별시 강남구 역삼동 832-18번지 ,,,풍차,2004-12-03 0:00,I,59:59.0,단란주점,202653.3627,443432.961,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,69.89,,,
3220000,3220000-103-1993-04065,19931120,,3,폐업,2,폐업,20100527,,,,205546200,146.73,135933,서울특별시 강남구 역삼동 823-24번지 ,,,도원,2001-11-05 0:00,I,59:59.0,단란주점,202834.3338,444089.5512,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,146.73,,,
3220000,3220000-103-1993-04063,19931120,,3,폐업,2,폐업,19981209,,,,205672182,148.37,135913,서울특별시 강남구 역삼동 655-23번지 ,,,한우리,2001-08-02 0:00,I,59:59.0,단란주점,203356.2755,445013.7005,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,148.37,,,
3220000,3220000-103-1993-20325,19931122,,3,폐업,2,폐업,19941121,,,,205666618,140.58,135936,서울특별시 강남구 역삼동 831-34번지 ,,,끄르모아,2001-11-05 0:00,I,59:59.0,단란주점,202661.9002,443589.2261,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,140.58,,,
3220000,3220000-103-1993-04068,19931122,,3,폐업,2,폐업,20100408,,,,02 5483992,68.52,135897,서울특별시 강남구 신사동 660-18번지 지하1층 ,,,시실리,2006-10-30 0:00,I,59:59.0,단란주점,203191.2571,447312.9037,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,68.52,,,
3220000,3220000-103-1993-04069,19931122,,3,폐업,2,폐업,20020302,,,,234435806,152.61,135816,서울특별시 강남구 논현동 63-10번지 ,,,이프,2002-01-28 0:00,I,59:59.0,단란주점,202899.79,446451.805,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,152.61,,,
3240000,3240000-103-1994-05365,19940317,,3,폐업,2,폐업,20110407,,,,204889797,98.61,134868,서울특별시 강동구 천호동 330-13번지 ,,,필,2010-11-26 15:38,I,59:59.0,단란주점,210782.0327,449284.4272,단란주점,0,0,기타,자율,상수도전용,,,,,,,,,N,98.61,,,
3220000,3220000-103-1993-04071,19931122,,3,폐업,2,폐업,19941216,,,,205183450,78.51,135889,서울특별시 강남구 신사동 537-2번지 ,,,앵콜,2001-08-02 0:00,I,59:59.0,단란주점,201941.7471,446199.7471,단란주점,2,1,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,78.51,,,
3220000,3220000-103-1993-04072,19931122,,3,폐업,2,폐업,19941014,,,,205628376,144.76,135933,서울특별시 강남구 역삼동 823-43번지 ,,,티파니,2001-11-05 0:00,I,59:59.0,단란주점,202800.6341,444058.4651,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,144.76,,,
3220000,3220000-103-1993-04043,19931122,,3,폐업,2,폐업,19991230,,,,02 5491056,142.3,135825,서울특별시 강남구 논현동 165-2번지 ,,,레이,2001-08-02 0:00,I,59:59.0,단란주점,202038.3423,444956.2703,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,142.3,,,
3220000,3220000-103-1993-04060,19931122,,3,폐업,2,폐업,20000310,,,,205167090,78.3,135822,서울특별시 강남구 논현동 123-5번지 ,,,대화,2000-03-10 0:00,I,59:59.0,단란주점,202041.3957,445451.4282,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,78.3,,,
3220000,3220000-103-1993-04044,19931123,,3,폐업,2,폐업,20170531,,,,234443088,74.82,135825,서울특별시 강남구 논현동 164-1번지 ,서울특별시 강남구 강남대로 518 (논현동),6114,텐프로,2017-05-31 12:53,I,59:59.0,단란주점,201971.3591,445136.1652,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,74.82,,,
3220000,3220000-103-1993-04045,19931123,,3,폐업,2,폐업,20071112,,,,205489565,83.1,135827,서울특별시 강남구 논현동 183-1번지 ,,,플러스유,2004-10-04 0:00,I,59:59.0,단란주점,202107.1199,444895.8432,단란주점,,,,,,,,,,,,,,N,83.1,,,
3220000,3220000-103-1993-04158,19931021,,1,영업/정상,1,영업,,,,,02 5689975,89.35,135515,서울특별시 강남구 역삼동 785-13번지 ,서울특별시 강남구 언주로 301 (역삼동),6230,조이라이브,2017-06-16 9:42,I,59:59.0,단란주점,204020.6325,443580.4335,단란주점,,,,,,,,,,,,,,N,89.35,,,
3220000,3220000-103-1994-03502,19941103,,1,영업/정상,1,영업,,,,,,146.83,135881,서울특별시 강남구 삼성동 160-18번지 ,서울특별시 강남구 봉은사로 610 (삼성동),6170,겨울나그네,2014-11-17 15:44,I,59:59.0,단란주점,205381.1624,445762.9809,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,146.83,,,
3220000,3220000-103-1994-03506,19941108,,1,영업/정상,1,영업,,,,,02 5638351,137.58,135930,서울특별시 강남구 역삼동 799-9번지 ,서울특별시 강남구 도곡로 161 (역삼동),6256,에스비에스,2011-09-30 15:57,I,59:59.0,단란주점,203239.9911,443268.3486,단란주점,0,0,,,,,,,,,,,,N,137.58,,,
3220000,3220000-103-1994-03739,19940414,,1,영업/정상,1,영업,,,,,205497419,70.32,135830,서울특별시 강남구 논현동 240-4번지 ,서울특별시 강남구 학동로 330 (논현동),6099,샤롯데,2009-05-07 14:44,I,59:59.0,단란주점,203380.4322,445992.3705,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,70.32,,,
3220000,3220000-103-1994-03740,19940415,,1,영업/정상,1,영업,,,,,,131.84,135998,서울특별시 강남구 대치동 936-16번지 ,서울특별시 강남구 선릉로64길 20 (대치동),6206,텐텐노래밤,2018-10-29 18:01,U,37:11.0,단란주점,204700.0759,443974.5871,단란주점,,,,,,,,,,,,,,N,131.84,,,
3220000,3220000-103-1993-03933,19931224,,1,영업/정상,1,영업,,,,,02 5166971,132.76,135827,서울특별시 강남구 논현동 199-24 ,서울특별시 강남구 봉은사로1길 9 (논현동),6120,모이라,2021-11-19 16:05,U,40:00.0,단란주점,202123.8704,444801.3633,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,132.76,,,
3220000,3220000-103-1983-04059,19831126,,1,영업/정상,1,영업,,,,,,97.87,135892,서울특별시 강남구 신사동 585-6 ,서울특별시 강남구 논현로155길 6 (신사동),6032,줄리아나,2020-08-14 15:18,U,40:00.0,단란주점,202372.4656,446641.5661,단란주점,1,3,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,97.87,,,
3220000,3220000-103-1993-04148,19931026,,1,영업/정상,1,영업,,,,,205574075,62.89,135907,서울특별시 강남구 역삼동 604-11번지 ,서울특별시 강남구 봉은사로 150 (역삼동),6125,웨이,2001-10-29 0:00,I,59:59.0,단란주점,202699.2261,444846.7642,단란주점,0,0,주택가주변,자율,상수도전용,,,,,,,,,N,62.89,,,
3220000,3220000-103-1994-03713,19940420,,1,영업/정상,1,영업,,,,,,131.92,135948,서울특별시 강남구 청담동 2-18번지 ,서울특별시 강남구 선릉로148길 21 (청담동),6062,휘가로,2016-07-14 16:33,I,59:59.0,단란주점,203586.2507,446725.6378,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,131.92,,,
